ids,names,mean,description
33671,Feng Shu Zhan Jing,,"During ancient times, the hostile jellyfish-like aliens invaded Earth. One of the genius ape-man possessed the high-technology Dinosaur Configurator and defeated the aliens and saved the world. 

In present days, Configuration Technology has changed the entire world.  Andy, Toothy and Hero have to defend together with the Super Force the world from the criminal scientist ""The Mole"" and the Space Jellyfish leader that invaded Earth millions years ago. The Space Jellyfish leader is trapped on Earth for many years and hopes to gain back its energy to conquer Earth again. 

Andy and his friends need to train and defend the Earth with their hi-tech robots -- The Configurators!

(Source: CHINAnimax)"
33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,7.36,"About 700 million years ago, the Earth was covered in ice, becoming a white planet – a snowball Earth. It is said that this continued for millions of years... This time, Doraemon and his friends set off to an icy, wintry, freezing journey to find a hotter, crazier, and more exciting adventure than ever before!

(Source: Toho)"
33674,No Game No Life: Zero,8.28,"In ancient Disboard, Riku is an angry, young warrior intent on saving humanity from the warring Exceed, the sixteen sentient species, fighting to establish the ""One True God"" amongst the Old Deus. In a lawless land, humanity's lack of magic and weak bodies have made them easy targets for the other Exceed, leaving the humans on the brink of extinction. One day, however, hope returns to humanity when Riku finds a powerful female Ex-machina, whom he names Schwi, in an abandoned elf city. Exiled from her Cluster because of her research into human emotions, Schwi is convinced that humanity has only survived due to the power of these feelings and is determined to understand the human heart. Forming an unlikely partnership in the midst of the overwhelming chaos, Riku and Schwi must now find the answers to their individual shortcomings in each other, and discover for themselves what it truly means to be human as they fight for their lives together against all odds. Each with a powerful new ally in tow, it is now up to them to prevent the extinction of the human race and establish peace throughout Disboard!

[Written by MAL Rewrite]"
33681,Flying Witch Petit Special,5.97,"To commemorate the anime Flying Witch, the first volume of the Blu-ray/DVD release included a special episode of Flying Witch Petit."
33685,Cyborg 009: Call of Justice 1,6.27,"The story will depict Joe Shimamura and the other cyborgs' struggle with the Bresudo, a group of people who possess superhuman powers and intellect, and have manipulated human history since ancient times. Their goals are unknown, and they cast a dark shadow over the world. Though few people believe in the Bresdo's existence, one American journalist named Lucie Davenport heads to Texas to contact a certain family, and she meets the cyborgs. The cyborgs themselves have been freed from their duty of protecting humanity ever since the establishment of the UN Guardian troops, and they now live quiet lives of peace."
33686,Cyborg 009: Call of Justice 2,6.39,"The story will depict Joe Shimamura and the other cyborgs' struggle with the Bresudo, a group of people who possess superhuman powers and intellect, and have manipulated human history since ancient times. Their goals are unknown, and they cast a dark shadow over the world. Though few people believe in the Bresdo's existence, one American journalist named Lucie Davenport heads to Texas to contact a certain family, and she meets the cyborgs. The cyborgs themselves have been freed from their duty of protecting humanity ever since the establishment of the UN Guardian troops, and they now live quiet lives of peace.
"
33687,Cyborg 009: Call of Justice 3,6.41,"The story will depict Joe Shimamura and the other cyborgs' struggle with the Bresudo, a group of people who possess superhuman powers and intellect, and have manipulated human history since ancient times. Their goals are unknown, and they cast a dark shadow over the world. Though few people believe in the Bresdo's existence, one American journalist named Lucie Davenport heads to Texas to contact a certain family, and she meets the cyborgs. The cyborgs themselves have been freed from their duty of protecting humanity ever since the establishment of the UN Guardian troops, and they now live quiet lives of peace.
"
33689,Dive to Blue,6.05,"A music video for the song ""Dive to Blue"" by Umi Monogatari Marin."
33690,Nazotokine,4.85,"Tokine Amino is the young and overburdened secretary of the CEO at a talent agency. One day while cleaning, she is suddenly transported to a strange alternate dimension ruled by a floating piglike creature. The creature, Hacchin, explains that this dimension is called ""Quizun,"" and transforms her outfit before stating that she cannot leave unless she solves a puzzle within five minutes. While Tokine manages to keep a mostly calm composure and solve the puzzle, Hacchin recognizes her talent and decides that the two will meet again. Now Tokine runs the risk of suddenly being transported to Quizun at any time, along with anyone who may be within her vicinity.

[Written by MAL Rewrite]"
33691,Tsukiyo to Megane,,"An adaptation of Mimei Ogawa's short story. It was a night with a beautiful moon. An optician visited an old lady who was living in a house alone just outside of town. Since she has gotten older and her eyesight has weakened, she bought a pair of large-rimmed glasses made of tortoise shell... 

(Source: Amazon.com)"
33692,Shigeo wa Handsome,4.97,Shigeo's handsomeness causes strife with his mother. Even more so during a plane jacking.
33693,Meitantei Gordon,4.61,Gordon is a famous detective from England providing input on a murder during a dinner party. 
33694,Mukidashi no Mitsuko,5.04,Mitsuko-san is being bothered by her mother when she is teleported to a beautiful mountainous view to show her freedom.
33695,Kabushikigaisha Aokishouji,5.02,TV commercials for the insurance agency Aokishouji animated by Takashi Taniguchi for the Miyazaki Prefecture. They were posted online the same day as the TV airings.
33696,3D Onara Gorou ga Dance Dance Dance!!,3.41,Onara Gorou is now in 3D with a little dance and music number.
33697,Gravity Daze The Animation: Ouverture,6.39,"The 20-minute animation that bridges the gap between the original Gravity Rush and Gravity Rush 2.

Featuring Kat ""Gravity Queen"" and her friends Raven and Syd. Can they find more clues about the fearsome enemy threatening to unravel the fabric of the universe?"
33698,IRoid: Koi no Yuukou Frontier,5.21,"Commercial animated by Studio SHAFT for the dating sim app, IRoid."
33702,Tong Zhi Zhe,6.26,"A Jack of All Trades is a person who can competently do all kinds of jobs. Loser Zhang Dabao is a professional Jack of All Trades, but his living conditions are, shall we say, less than satisfactory. One day, a beautiful woman who is being harassed by a pervert approaches him for help. He accepts, and soon embarks on a mission like nothing the world has seen before."
33703,Chao Shen Youxi,,"Three young friends skipped class and went to an Internet Cafe to play games but were caught by a female class monitor. One returns home, but the other two choose to purchase a mysterious game CD from the sexy female shopkeeper. When they start playing, they suddenly get transported to the game world."
33704,AOTU Shijie,,"A god created AOTU World and established the 7 Oracles to rule it on behalf of this god. The poor and rich, enslaved and free, suffering and happiness, destruction and birth: every status is ordained by God. Mortals can only accept, but cannot resist. However, God has given his people the opportunity to change their fate through ""AOTU Contest."" The contestants use their unique ""ability"" gifted by the Contest System and inbate wisdom and courage in hopes of winning the competition and becoming the world's ruler."
33705,Mameshiba the DVD Green Pea-shiba no Kutsujoku,,"A DVD release of Mameshiba which contained 4 new episodes featuring stop-motion animation, two of which show Green Pea being humiliated and is what the full title of the DVD is named after. The other two episodes show Red Bean catching a cold and Cashew rolling around before being stepped on."
33706,Gui Bao: Baoxiao Chuang Yuzhou,,"Kwai Boo is a 2015 Chinese animated science fiction comedy film directed by Yunfei Wang.

(Source: Wikipedia)"
33708,Baku Tech! Bakugan Gachi Special,5.59,A web exclusive sequel episode shown on the official Bakugan youtube channel where the Invaders are the last boss.
33709,Garo: Guren no Tsuki Special,6.18,Unaired episode of Garo: Guren no Tsuki included in the second DVD/BD set.
33710,Run & Roll,4.76,Run & Roll is a campaign film created by Keiichi Tanaami for the Kyoto Marathon by CW-X.
33712,Bikini Warriors OVA,5.56,"New OVAs slated for release in Fall 2016. The OVAs will include two new characters, Cleric and Kunoichi.

(Source: MAL News)"
33713,Seihou Bukyou Outlaw Star Specials,7.1,"Unaired episodes of Seihou Bukyou Outlaw Star included in the eighth and twelfth volumes of the VHS, designated as episodes 16 and 23."
33717,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars Special,,A BD/DVD special of Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars. It contains new animation and further explains star constellations.
33718,Cocktail Prince: Making Love!!,5.68,An animated music video of the song Making Love!!. The Cocktail Prince mobile game reimagines various alcoholic beverages as human males.
33720,Girls & Panzer Movie: 3-pun Chotto de Wakaru!! Girls & Panzer,6.51,"A 3-minute intro screened in theaters at the start of the movie. It recaps the TV series to give viewers some context before watching the film.

(Source: AniDB)"
33723,Mahou Shoujo? Naria☆Girls Nama de Anime wo Tsukuru Sama,,"Urara, Hanabi, and Inaho are three girls who aim to become nationally-renowned characters by creating animation of themselves! They chose the magical girl theme to catch the attention of everyone from children to adults! Can they safely become popular characters in a one-cours magical girl anime?

(Source: MAL News)"
33724,Monster Strike The Movie: Hajimari no Basho e,6.78,The Monster Strike film will feature a character named Lucifer.
33726,Saiyuuki Reload Blast,7.21,"At last, the Sanzou Party has arrived in India. In this foreign land, where the anomaly's influence runs rampant, their battles only heighten in their violence.

And also awaiting them is their tragic fate from 500 years ago—

What will they find at the end of their long and treacherous journey?"
33727,Neko no Dayan: Fushigi Gekijou,,"Third season of Dayan the Cat. The shorts will be ""theatrical-style,"" with a curtain opening on the everyday adventures of Dayan and his friends."
33728,Chain Chronicle: Haecceitas no Hikari Part 1,7.04,"Set in the land of Yuguto, the people thought that the land they live is the size of the world, but it’s actually divided into several areas, each with a respective king. Even though there were small wars among areas, the kings had roundtable meetings to maintain peace and balance. It was until a dark group of dark monsters appeared...

(Source: MAL News)"
33729,Chain Chronicle: Haecceitas no Hikari Part 2,7.05,"Set in the land of Yuguto, the people thought that the land they live is the size of the world, but it’s actually divided into several areas, each with a respective king. Even though there were small wars among areas, the kings had roundtable meetings to maintain peace and balance. It was until a dark group of dark monsters appeared...

(Source: MAL News)"
33730,Chain Chronicle: Haecceitas no Hikari Part 3,7.06,"Set in the land of Yuguto, the people thought that the land they live is the size of the world, but it’s actually divided into several areas, each with a respective king. Even though there were small wars among areas, the kings had roundtable meetings to maintain peace and balance. It was until a dark group of dark monsters appeared...

(Source: MAL News)"
33731,Gabriel DropOut,7.48,"For centuries, Heaven has required its young angels to live and study among humans in order to become full-fledged angels. This is no different for top-of-her-class Gabriel White Tenma, who believes it is her mission to be a great angel who will bring happiness to mankind. However, Gabriel grows addicted to video games on Earth and eventually becomes a hikikomori. Proclaiming herself a ""Fallen Angel,"" she is apathetic to everything else—much to the annoyance of Vignette April Tsukinose, a demon whom Gabriel befriended in her angelic early days on Earth.

Vignette's attempts to revert Gabriel back to her previous self are in vain, as Gabriel shoots down any attempt to change her precious lifestyle. As they spend their time on Earth, they meet two eccentric personalities: the angel Raphiel Ainsworth Shiraha, Gabriel's classmate with a penchant for sadism, and the demon Satanichia McDowell Kurumizawa, a clumsy self-proclaimed future ruler of the Underworld.

Gabriel DropOut follows these four friends' comedic lives as they utterly fail to understand what it truly means to be a demon or an angel.

[Written by MAL Rewrite]"
33733,Inazuma Eleven: Ares no Tenbin,6.67,"Taking place in an alternate timeline after Raimon Junior High wins the Football Frontier, a group of boys is playing soccer on a remote island off the coast of Japan. However, one day the students witness the demolition of the only soccer field on the island as they fight desperately to prevent its destruction, to no avail.

The only way to regain their soccer club is to become champions of the Football Frontier. Asuto Inamori and his classmates take up the offer, moving to mainland Japan and attending Raimon Junior High. Leaving behind their families and entering metropolitan Tokyo, they embark on a journey that will test their resolve to be the best in all of Japan.

Inazuma Eleven: Ares no Tenbin tells the tale of a group of friends whose desire for soccer burns brighter by the day. Through their encounters with several titans of the soccer landscape, including the mysterious coach Zhao Jinyun—they rush headlong into the Football Frontier to face the greatest teams Japan has to offer!

[Written by MAL Rewrite]"
33734,Samurai Noodles: The Originator,6.21,"A commercial for Nissin brand ramen noodles. It tells the story of how instant ramen first came to be, as told through rap verse."
33736,After School,,"Part of a new cross media project titled Megaton-kyuu Musashi by game developer Level-5.

(Source: AniDB)"
33737,Megaton-kyuu Musashi,,"The story takes place after 90 percent of humanity wiped out due to an invasion. Survivors live in a shelter where their lives are monitored, and memories of the invasion erased. Three teenagers from the shelter are chosen to pilot three machines that combine to form the Musashi robot, made out of a material named Megatronium alloy. The series will balance robot action with school life. "
33739,Tian Xin Ge Ge,,"A Chinese prince meets a regular civilian during his travels and quickly falls in love. They marry and have a daughter, but the prince is soon separated from them during a rebellion. Many years later, the prince has become emperor and locates his lost daughter. She comes to live with him, but unfortunately has picked up several unrefined habits during her times as a civilian."
33740,Katekyo Hitman Reborn! x ēlDLIVE Special,6.75,Short anime special for Katekyo Hitman Reborn! and ēlDLIVE that exhibited at Akira Amano Illustration Exhibition between July 28 to August 9.
33741,Kidou Keisatsu Patlabor: Reboot,6.54,
33743,Fuuka,6.53,"The story follows the life of Yuu Haruna, who recently moved into Tokyo with his sisters after their father is forced to transfer overseas on work.

On his way to buy dinner while looking at his Twitter account, a high school girl suddenly crashes into him. Thinking he was taking upskirt pictures of her, the girl takes Yuu's phone, breaks it, and slaps him before leaving Yuu lying on the ground. As it turns out, this girl—Fuuka Akitsuki—also goes to the school Yuu is transferring to.

Unlike most people, Fuuka doesn't own a cellphone; she even listens to music using a CD player. Eventually these two become closer, and decide to form a band with their friends and enter the professional world of music. With Fuuka around, what will now become of Yuu's new life in Tokyo?

[Written by MAL Rewrite]"
33746,Anitore! XX: Hitotsu Yane no Shita de,5.61,"Sequel of Anitore! EX. 

New member Sakura Izumi joins the five idol candidates of the previous season. A second year middle schooler, she often wears a big smile on her face.

(Source: ANN)"
33750,Boku no Yayoi-san 2,6.06,A continuation of Boku no Yayoi-san.
33753,Tian Xin Ge Ge 2nd Season,,"A Chinese prince meets a regular civilian during his travels and quickly falls in love. They marry and have a daughter, but the prince is soon separated from them during a rebellion. Many years later, the prince has become emperor and locates his lost daughter. She comes to live with him, but unfortunately has picked up several unrefined habits during her times as a civilian."
33755,Ma Shen,,"Mahjong holds a major influence over the world. Mahjong masters are highly respected, and these players compete to become the leading player: the Mahjong King! Players from across the world come together to duel one another."
33756,Hen Xi You,,A modern day high school student is accidentally possessed by the spirit of the ancient Monkey King.
33757,Shuang Yue Zhi Cheng,,"In the year 2200, a new Cold War between two forces is set to end with a peace treaty. However, one side is hiding a dark secret, which results in numerous tragedies in the following months. In the wake of a crisis, a paramilitary team is founded to steal information at the center of the conflict."
33758,Wu Geng Ji,7.49,"A messenger of the Heavens has arrived in Zhao Ge, which has been ruled by the Shang dynasty for generations. The current emperor, Zi Zhou, refuses to bow his head before the gods, and declares to the messenger that he will no longer accept the tyranny of the Heavens. The gods do not take this kindly; and soon, the emperor of a neighboring land, Wu Jifa, leads a crusade against the rebelling Shang.

During the battle, the Shang forces are vastly overwhelmed, and just when the capital is inches away from being taken, Zhou joins the fight. Although he breaks through the enemy ranks and makes his way toward Jifa, out of nowhere a god falls from the sky, landing right before him, prepared to personally deal with the troublemaker.

[Written by MAL Rewrite]"
33759,Feng Wei Ying Xiong,6.41,Heroes of old appear to return peace to earth.
33760,Shen Ming Zhi Zhou,,"The series takes place in ancient times, where people worship totems and several unique tribes exist. The highly respected Totem Warriors have utmost faith in their beliefs and protect their tribes. The protagonist, though not initially set to becomes a Totem Warrior, is eventually placed on that path. And thus, his adventure begins."
33761,Qui Shui Yi Yun,5.84,"A villa, involved in strange circumstances in the 1990s, is bulldozed and new homes are built on top. The ostensibly peaceful town and its inhabitants will soon have its cover blown wide open. Mysterious forces are at play, rooted in a disturbing truth."
33762,Yong Zhe Da Mao Xian,,Scattered throughout the world is proof of an advanced prehistoric civilization. There exist those who desperately want to learn more about these ancient people. The series follows people who set out on an adventure to uncover the truth.
33763,Yong Zhe Da Mao Xian 2nd Season,,"Second season of Yong Zhe Da Mao Xian.

Scattered throughout the world is proof of an advanced prehistoric civilization. There exist those who desperately want to learn more about these ancient people. The series follows people who set out on an adventure to uncover the truth."
33764,Ying Xiong Bie Nao,,The series takes place on a parallel world filled with superhumans. Allegiances are formed between heroes and villains.
33768,Oide yo! Shiritsu Yarimakuri Gakuen,6.87,
33769,Imouto to Sono Yuujin ga Ero Sugite Ore no Kokan ga Yabai,6.81,"After becoming a tutor for his sister Miu and her friend Riko, Kanata quickly discovers that he is much more popular than he makes himself out to be.

(Source: VNDB)"
33770,Kirin Hyoketsu: Atarashiku Ikou Animation Movie,5.28,A commercial to advertise Kirin's line of fruit-flavored alcoholic beverages.
33771,Cheating Craft,5.43,"In a world where academic success decides your entire future, the exam room becomes a ruthless battlefield. Passing the exams guarantees a successful future. Failing dooms you to live a cruel life, tormented by suffering and despair. Only the most intelligent—or cunning—students make it out alive. These are the two strategies of combat: spend your entire life studying for the test, or perfect your cheating strategy. The students who dedicate themselves to studying are called “Learning Type” students, and they are forced to collaborate with a “Cheating Type” student in order to battle their rivals for the top grades. 

The cheater Zhuge Mu Ming and studious academic Qiao Yi Huang decide to team up against the exams. However, the allies are soon divided, becoming bitter rivals. Will they be able to make it on their own? And if so, who will survive the challenge and emerge victorious?

[Written by MAL Rewrite]"
33772,Spy Penguin (ONA),,"A continuation of the Spy Penguin. Spy Penguin revolves around a group of three penguins who protect Paris from those who threaten the peace.

(Source: ANN)"
33773,Spy Penguin (ONA): White Christmas,,A Christmas special side story of the Spy Penguin ONA series.
33775,Soul Buster,5.8,"Keishuu, China.

The history books say that in the era of the Three Kingdoms, this land was a place of never-ending war. A young high school boy, Sonshin, who hates his city's history, is troubled by a certain dream. When he wakes up from the dream, strange things begin to happen one after another, and without understanding what's going on, he suddenly finds himself facing Gien, one of the generals from the Romance of the Three Kingdoms, who's trying to kill him! Just before Gien's blade strikes home, a mysterious beautiful woman appears in front of Sonshin. What trials await Sonshin, as he witnesses this terrible battle between two generals of the Three Kingdoms?

(Source: Crunchyroll)"
33776,"Watashitachi, Luck Logic-bu! 2",5.58,"The comedy shorts follow four girls who are members of the Luck Logic Club, whose activity is playing the Luck & Logic card game. "
33777,Yodomi no Sakagi,5.87,"The two of them, all alone at home. All alone with her father's corpse. Memories, ideals, and reality all sink beneath the muck. Everyone is alone. Everyone is in solitude.

(Source: Geidai Animation)"
33779,Jakusansei Million Arthur Specials,5.64,Special episodes of Jakusansei Million Arthur released to commemorate the Playstation 4/Vita game release.
33782,Life!,, The series follows characters' humorous everyday lives.
33783,Godzilla 1: Kaijuu Wakusei,6.49,"Twenty thousand years after the fall of humanity, Earth succumbed to legions of ravenous creatures who now freely roam the planet. Far away in the depths of space, the last surviving members of humanity float aimlessly in the same ship they escaped Earth with so many years ago. With the spacecraft running dangerously low on resources, the survivors’ leading council must decide on their path forward: should they continue to gamble on finding another Earth-like planet to inhabit, or take to heart an anonymous essay theorizing what may be the only weakness of the""Godzilla,"" who forced the last remnants of humanity off their home world?

The author of the controversial essay is Haruo, a man who witnessed the death of his parents to Godzilla at a young age, which has led him to harbor an obsessive hatred for the monster.  Now, he spearheads the operation aimed at reclaiming humanity's birthright from the King of monsters and slay him once and for all. But, alongside humanity, Earth has undergone drastic change since their departure; Godzilla and its numerous spawns may pale in comparison to the darkness lurking within the hearts of this close-knit community of survivors.

[Written by MAL Rewrite]"
33787,Usamaru,,
33788,Marginal#4: Kiss kara Tsukuru Big Bang,6.68,"The freshly debuted idol group Marginal#4 dreams of delivering their kisses to the end of the galaxy. Composed of Atom Kirihara, Rui Aiba, and the twins L and R Nomura, Marginal#4 aims to reach the top of the idol world, following in the footsteps of Pythagoras Productions' previous idol group, Lagrange Point.

When they aren't performing, however, the boys of Marginal#4 are ordinary high school students. From securing a club room and chasing down missing underwear to filming commercials, their days are packed with various hijinks. As the boys navigate a flurry of events, they try to become shooting star sensations and charm the hearts of their fans, known as the Starclusters.

[Written by MAL Rewrite]
"
33789,Peeping Life x Sanyo,,A Peeping Life and Sanyo collaboration made to promote Sanyo's summer ocean themed pachinko line with a Momotarou Densetsu pachinko game machine.
33791,Warui no wo Taose!! Salaryman Man,5.46,"When the company president finds himself in a pinch, Salaryman Man is there to save the day!"
33792,Feng Shu Zhan Jing 2,,Second season of Feng Shu Zhan Jing.
33795,Mahou Shoujo Nante Mou Ii Desukara. Second Season,6.07,Second season of Mahou Shoujo Nante Mou Ii Desukara.
33797,ID-0,6.56,"Transferring the human consciousness into a robotic ""I-Machine"" is now a reality thanks to the discovery of a valuable ore called ""orichalt."" However, there is the possibility of the consciousness failing to return to the host's body, rendering them stuck inside their new metallic frame for good. Such is the situation of members of the Excavate Company, a reckless band of I-Machine miners led by the notorious Grayman that aims to gather orichalt for profit.  

During a mining incursion, the group rescues Maya Mikuri, a student who was abandoned by her crew. Accused of stealing classified information on orichalt by her former colleagues, she joins the Excavate Company in hopes of clearing her name. They then begin an adventure that will change their lives—including that of Ido, an ace member of the group with no memory of his past. For the first time, Ido might have the chance to rediscover his true identity.

[Written by MAL Rewrite]"
33798,Cheer Danshi!! Recap,5.9,Recap of first 5 episodes of Cheer Danshi!!
33801,Shiguang Guiyu,5.41,"On his wedding day, Shi Xiaoguang could only helplessly watch as a mysterious power took his bride Xiaqing, away. Afterwards, he found that no one remembered the existence of “Xiaqing” and he is hunted by this unclear force. Faced with this situation, Shi Xiaoguang slowly began understanding that the world as he knew it had changed. "
33803,Sengoku Choujuu Giga: Kou,5.88,"The history, either daily life or life stories of Sengoku warriors, is described using animals. We invite popular young actors and unique casts to voice out those Sengoku warriors while joking about them. An anime that teases Japan's history and Sengoku warriors; that's ""Sengoku Choujuu Giga.""

(Source: MAL News)"
33806,Macross Δ: Delta Shougekijou,6.17,Short episodes included in the limited edition BD/DVD volume releases.
33808,Girlfriend (Note),6.07,"One day, after the ending of World Dance Battle Royale, it has been unexpectedly decided that the nonet will work together with ""Ootori"" members from Ootoriutain High School to create a drama. The drama is an original story based on Cinderella with an arrangement. It has been decided that Momoko Asahina will play Cinderella and Miyabi Kunishiro the prince. Also, an unexpected role has been decided for Kokomi Shiina. A drama between a slightly different nonet and Ootori members has begun.

(Sourc: MAL News)"
33811,Teekyuu 8,6.65,Eighth season of the Teekyuu anime series.
33814,Ao Oni The Animation,5.12,"In most ordinary high schools, many stories and rumors float around—some scandalous, some happy and some...more macabre. One such example is of monsters lurking in an abandoned mansion outside of town. Such tales, however, prove too tempting to resist for Hiroshi and his friends Mika, Takeshi, and Takurou. They decide to brave the rumored dangers in order to investigate the manor and complete a test of courage. Each of them approaches the mansion with an overwhelming sense of dread. And when they enter, they come upon a blue monster named Ao Oni who attacks them.

As Hiroshi and his friends try to solve the various puzzles in the mansion and escape their new blue nemesis, they find themselves meeting several horrible endings as they fail miserably.

[Written by MAL Rewrite]"
33818,Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto,7.38,An unaired episode bundled with the seventh Blu-ray volume of the  Amanchu! anime series.
33820,Ao Oni The Animation (Movie),4.17,An animated film series based on the Ao Oni game. It will feature a new story.
33821,"Tokyo Dai Kuushuu: Aoyo, Kaette Koi",,"A stop-motion puppet animation about the Operation Meetinghouse air raid on Tokyo which caused over 100,000 deaths. "
33822,Ten ni Yaka Reru: E ni Yoru Shougen,,A documentary style anime about the atomic bomb dropped on Hiroshima.
33823,Genbaku Dome Monogatari,,"An educational film about the A-Bomb Dome, which is currently a UNESCO World Heritage Site as a Hiroshima Peace Memorial.
"
33824,Satoukibibatake,,An educational film about the Sugarcane Field song composed by Naohiko Terashima in honor of the fallen soldiers at the Battle of Okinawa. The song is a ballad focusing on a girl who does not know her father has died in battle and goes to search for him in the sugarcane fields wondering why people go to war and if it was all worth the risk.
33826,Neko no Kuni no Kenpou,,An educational film about the formation of the Constitution of Japan simplified extremely under the guise of a country of cats meant for a young audience.
33827,Gakushuu Animation Nihon Koku Kenpou,,An educational film about the formation of the Constitution of Japan.
33828,Yume Kakeru Kougen: Kiyosato no Chichi Paul Rusch,,"An animated film about Paul Rusch, an American missionary who helped build churches, schools, hospitals in Japan and overall helped improve life in rural areas of Japan along with soothing post-WW2 relations between the two countries."
33831,Chii-chan no Kageokuri,,A war film about Chii-chan who played a shadow game with her family where you stare at your shadow for 10 seconds and move away quickly causes an afterimage to stay. During an air raid Chii-chan gets separated from her family. She plays the shadow game and finds her family joining in...
33834,Sin: Nanatsu no Taizai,5.69,"Lucifer, an Archangel and former head of the Seven Heavenly Virtues, is banished from Heaven after revolting against the Lord's will.. While plummeting from the skies, she is halted halfway between Heaven and Hell after crashing through the roof of a high school church. Though she is witnessed by Maria Totsuka, a soft-spoken student at the academy, Lucifer swiftly continues her descent into the depths of Hell.

Soon after her arrival, Lucifer is found by aspiring Demon Lord and fangirl Leviathan. The two decide to overthrow the Seven Sins, the authorities of Hell under the leadership of Belial. But with their combined powers, the Seven Sins are able to repel Lucifer and contain her divine powers by placing a Garb of Punishment over her body, transforming Lucifer into a Demon Lord. 

Longing for revenge and accompanied by Leviathan, Lucifer makes her way back to Earth, where she forces Maria to become her immortal slave. Together with her new accomplices, Lucifer sets out on a mission to subdue the Seven Sins so she may be free of the curse brought upon by her Garb.

[Written by MAL Rewrite]"
33835,PJ Berri no Mogumogu Munyamunya,,"Fuji TV announced that it will air a new series of anime shorts based on the Parappa the Rapper video game franchise. The new anime will center on the P.J. Berri character. Each episode is about 96 seconds long.

The anime celebrates both the 20th anniversary of the game and the 15th anniversary of the anime series.

(Source: US Anime Direct, edited)"
33836,Seiren,6.3,"For high school students like Shouichi Kamita, university entrance exams and the future are common concerns. It is also during this time in life that a mysterious emotion that vexes people of all ages may begin to weigh upon one's mind—love.

At this point in his teenage years, Shouichi finds three girls he could see himself having a future with: the ever-cheerful Hikari Tsuneki, who teases Shouichi without mercy, but actually has a softer side; the competitive gamer, Tooru Miyamae, who has difficulty communicating with others; and Shouichi's childhood friend, Kyouko Touno, the sometimes immature shoujo manga enthusiast. Seiren follows Shouichi's relationships with these three girls across three separate arcs, as their feelings grow from mutual interest and blossom into something more beautiful.

[Written by MAL Rewrite]"
33839,Alice in Deadly School,5.32,"The story begins with the peaceful daily life of schoolgirls—which suddenly breaks down when former schoolmates become zombies. The story follows the actions taken by the girls left behind on the school roof.

(Source: ANN)

A short special edit of the OVA, titled Alice in Deadly School Tokubetsu-ban: Ima, Stage no Maku ga Agaru (Alice in Deadly School Special Edit -The Stage Begins-), was broadcasted on January 4, 2021 as part of the New Year's special."
33840,Kabuki-bu!,6.62,"Kurogu had a love of kabuki theater instilled in him from a very young age thanks to his grandfather. Now, as a high school student, he desires to create his own kabuki club in order to bring an appreciation of kabuki to a wider audience. He'll find, though, that with the weight of hundreds of years of strict tradition, it's not so easy to get high schoolers interested. A rough start is not enough to deter Kurogu, and he'll work hard to inspire in others the same burning passion he feels, until the day he can put on his own performance!

(Source: Honey's Anime)"
33842,Fushigi no Yappo Shima: Pukipuki to Poi,,A stop-motion animation with felt characters on a small island floating in the sea.
33843,Matsubara-kun: Mackie E no Ouen Message,,"Matsubara-kun gives his support to Mackie, a fellow Matsubara city mascot, for the 2015 yuru-chara grand prix."
33845,Free! Movie 1: Timeless Medley - Kizuna,7.53,"Haruka Nanase has reconciled with his rival Rin Matsuoka, and they have re-established their friendship, determined to race each other again. Now Haruka, along with Makoto Tachibana, Rei Ryuugazaki, and Nagisa Hazuki, prepare for their upcoming tournaments, determined to compete wholeheartedly and achieve victory as a team. At Samezuka Academy, Rin resolves to do the same.

Further, the seniors near graduation, and Rin has decided his future plans. However, Haruka and Makoto remain uncertain, and they begin to feel the pressure of having to choose their own paths.

[Written by MAL Rewrite]"
33846,Garo: Guren no Tsuki - Yurugaro,5.63,Omake specials that feature the cast of Garo: Guren no Tsuki.
33849,Nekoronde ID,,"TV Station IDs for Nekoronde. They feature the cats jumping into the actual TV and being a part of the program. Since the official site does not say when each one aired, their air date is listed as the upload day to the official youtube channel."
33850,Nil Admirari no Tenbin,6.61,"The Taishou era didn't end in 15 years, but went on for another 25. In order to protect her waning family, a girl resolves to marry a man she doesn't even know the name of. However, just before the marriage was to take place, the girl's younger brother mysteriously committed suicide by self-immolation and was found holding an old book in his hands. Appearing before the bewildered young girl was the ""Imperial Library Intelligence Asset Management Bureau,"" more commonly referred to as ""Fukurou."" According to these men, there exists ""Maremono,"" which are books that greatly affect their readers. On top of that, ever since the incident involving the girl's younger brother, she unwittingly gains the ability to see ""Auras"" (the sentiments of the Maremono which manifest as bright lights and are usually invisible to humans). It was as though fate were trying to drag the young girl in its flames. And then, even though apprehensive, the girl chooses to venture outside her bird cage. Jealousy, hatred, scorn, compassion, and love. What awaited the girl was the darkness of betrayal that had already begun to bewitchingly inlay the imperial capital. Toyed by and swayed within that darkness, will the young girl finally reach the truth after her struggles, or...?

(Source: MAL News)"
33852,Mekakucity Reload,,
33854,KoSys! Lite,,The series focuses on the staff of the Keihime Railway Company.
33855,Show By Rock!! x Joysound,5.49,A series of cross-promotional shorts with Joysound featuring Show By Rock characters.
