ids,names,mean,description
25669,Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,6.26,"Based on the adult PC game by Atelier Kaguya CheshireCat. 

If you manage to stay a virgin till you are 30 years old you will become the next family head. However, the candidate for the next family head Teshirogi Naoki was being tempted by the women surrounding him. Will he be able to go through many trials and become the head of the family...?!

(Source: Nodame-chan of BakaBT)"
25681,Kamisama Hajimemashita◎,8.16,"Nanami Momozono and her familiars Tomoe and Mizuki have survived quite a few challenges since Nanami took up the mantle of Mikage Shrine's patron god. Naturally, the wind god Otohiko comes to invite Nanami to the Divine Assembly in Izumo, the home of the gods, and Nanami chooses to take Mizuki with her, leaving Tomoe to pose as her at school. However, she has an ulterior motive for attending the Divine Assembly: to discover the whereabouts of the missing Lord Mikage, the former god of the shrine. 

After her adventures in Izumo, Nanami meets Botanmaru, a tengu child looking for someone she knows all too well—tengu turned goth idol Shinjirou Kurama. Botanmaru needs Shinjirou, their prince, to return home to Mount Kurama and stop the tyranny of Jirou, who has taken over the rule of their hometown. However, Nanami soon discovers a force much darker than Jirou is at work on the mountain.

As a fledgling god becoming more accustomed to divinity, Nanami finds herself dealing with a tengu rebellion, her blooming feelings for Tomoe, and a strange man with ties to both Tomoe's past and Nanami's future.

[Written by MAL Rewrite]"
25687,Digimon Adventure tri. 1: Saikai,7.47,"The gate to the Digital World has been closed for three years. Taichi Yagami and his friends have since moved on, and now that he is in his second year of high school, it is time for him to grow up. While everyone else knows what they want to do with their lives, Taichi remains unsure. Meanwhile, the group drifts further apart as they follow their own paths.

One day, a rogue insectoid Digimon called Kuwagamon materializes and disrupts electronics all over the city. Taichi recklessly chases after it and ends up cornered by the attacking Digimon. Suddenly, the Digivice that he still carries—a digital device that serves various purposes including helping one's Digimon partner to evolve—glows, and Agumon appears. The two are able to defeat Kuwagamon, but why did the Digimon cross over to this world in the first place? What is happening in the Digital World, and how exactly does this involve Meiko Mochizuki, the new transfer student in Taichi's class?

[Written by MAL Rewrite]
"
25689,Hyakka Ryouran: Samurai After,6.69,"OVA bundled with Niθ Art Works Vol. 2, featuring a new character named Kagekatsu Uesugi."
25717,AIUEO Anime Sekai no Douwa: Aesop Monogatari Anime Series,6.45,Based on the Fairy tales by international authors.
25719,"Futsuu no Joshikousei ga [Locodol] Yattemita.: Nagarekawa, Annai Shitemita.",6.89,"Unaired episode titled ""Nagarekawa, Annai Shite Mita."" bundled with the Volume 1 Blu-ray/DVD."
25729,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,7.63,The first movie of a four-part finale of Tamayura.
25731,Cross Ange: Tenshi to Ryuu no Rondo,7.4,"Angelise Ikaruga Misurugi is the first princess of the noble Misurugi Empire. The kingdom has seen great power and prosperity due to the advancement of the revolutionary technology known as ""Mana,"" an abstract bending of light that has reduced the world's problems of war and pollution to a timeless peace. 

However, not all are blessed with the ability to wield Mana. Those who cannot are labeled ""Norma,"" outcasts of society who are considered a threat to civilization and live under constant persecution, and Angelise herself is one of many who want the Norma exterminated. But as Angelise's sixteenth birthday commences, it is discovered in a shocking revelation that she is actually a Norma. Chaos ensues, the public is outraged, and the once adored princess is exiled to Arzenal: a remote military base where Normas are forced into conscription.

Now, the former royal must adapt to a harsh and vastly different lifestyle; piloting mechanical robots known as ""Paramail"" to fend off large, devastating beasts referred to as DRAGONs. However, a sinister truth about these savage creatures threatens to change everything.

[Written by MAL Rewrite]"
25749,Yatterman Specials,6.19,"Two extended specials.
The first one parodies Monta Mino, a famous real life Japanese entertainer. The second one parodies the US television show ""24"".
"
25755,Yowamushi Pedal: Re:RIDE,7.37,"A retelling of the first season, taking place at Toudou's family inn where he, Makishima, and Onoda reflect on the events."
25777,Shingeki no Kyojin Season 2,8.48,"For centuries, humanity has been hunted by giant, mysterious predators known as the Titans. Three mighty walls—Wall Maria, Rose, and Sheena—provided peace and protection for humanity for over a hundred years. That peace, however, was shattered when the Colossus Titan and Armored Titan appeared and destroyed the outermost wall, Wall Maria. Forced to retreat behind Wall Rose, humanity waited with bated breath for the Titans to reappear and destroy their safe haven once more.

In Shingeki no Kyojin Season 2, Eren Yeager and others of the 104th Training Corps have just begun to become full members of the Survey Corps. As they ready themselves to face the Titans once again, their preparations are interrupted by the invasion of Wall Rose—but all is not as it seems as more mysteries are unraveled. As the Survey Corps races to save the wall, they uncover more about the invading Titans and the dark secrets of their own members.

[Written by MAL Rewrite]"
25781,Shingeki no Kyojin: Kuinaki Sentaku,8.4,"Many years before becoming the famed captain of the Survey Corps, a young Levi struggles to survive in the capital's garbage dump, the Underground. As the boss of his own criminal operation, Levi attempts to get by with meager earnings while aided by fellow criminals, Isabel Magnolia and Farlan Church. With little hope for the future, Levi accepts a deal from the anti-expedition faction leader Nicholas Lobov, who promises the trio citizenship aboveground if they are able to successfully assassinate Erwin Smith, a squad leader of the Survey Corps.

As Levi and Erwin cross paths, Erwin acknowledges Levi's agility and skill and gives him the option to either become part of the expedition team, or be turned over to the Military Police, to atone for his crimes. Now closer to the man they are tasked to kill, the group plans to complete their mission and save themselves from a grim demise in the dim recesses of their past home. However, they are about to learn that the surface world is not as liberating as they had thought and that sometimes, freedom can come at a heavy price.

Based on the popular spin-off manga of the same name, Shingeki no Kyojin: Kuinaki Sentaku illustrates the encounter between two of Shingeki no Kyojin's pivotal characters, as well as the events of the 23rd expedition beyond the walls.

[Written by MAL Rewrite]"
25801,Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,7.59,"Bundled with the special editions of the manga's 7th and 8th volumes.

When a certain man is released from prison, he knows exactly where he's heading first. After falling in love with a traditional comic storyteller's rendition of the story called ""Shinigami,"" he is determined to become his apprentice. The performer, Yakumo, has never taken an apprentice before, but to everyone's surprise, he accepts the eager ex-prisoner, nicknaming him ""Yotaro.""

As Yotaro happily begins his new life, he meets others in Yakumo's life, including Yakumo's ward Konatsu. Konatsu was the daughter of a famous storyteller, and Yakumo took her in after her father's tragic death. Konatsu loved her father's storytelling, and would love to become a performer in her own right—but that path is not available for women.

(Source: MangaHelpers)"
25805,Pokemon Movie 18: Ring no Choumajin Hoopa,6.51,"A century ago, the power of a mighty creature known as Hoopa, who is capable of single-handedly defeating legendary Pokemon, was captured in a bottle by a lone traveler. The bottle was then hidden deep inside a cave in the desert, in the hopes that the darkness sealed within it would never see the light of day again.

Years later, a young man finds the bottle and breaks the curses surrounding it, releasing the power confined within it. Its contents take the form of Hoopa's shadow, and it uses its unbound power to shatter the bottle and prevent anyone from capturing it again. The shadow then goes on a rampage and attacks the original Hoopa, while both Pokemon summon other legendary creatures to aid them in their brawl. Satoshi—a budding Pokemon trainer from the Kanto region—and his friends are caught up in the crossfire, and must now work to stop the ravaging Pokemon, or face a devastating clash of legends.

[Written by MAL Rewrite]"
25809,Oretachi Ijiwaru Kei,,An anime about Kei's daily life.
25815,Yokohama Bakkure-tai,,"It's all gags and fighting as gangster Tsunematsu Narita (the ""biggest idiot in Yokohama"") causes havoc in the neighborhood with his two henchmen. 

Based on the Shonen Champion manga by Tetsu Kusumoto.

 (Source: The Anime Encyclopedia) "
25833,Zephyr,6.11,"The story revolves around the boy band named Zephyr, who lives in the slums of Tokyo in the near future. They stopped producing music after a war. One day Ned, the lead vocalist, receives a message on his phone from his girlfriend who he thought died in the war.

(Source: ANN)"
25835,Shirobako,8.34,"It all started in Kaminoyama High School, when five best friends—Aoi Miyamori, Ema Yasuhara, Midori Imai, Shizuka Sakaki, and Misa Toudou—discovered their collective love for all things anime and formed the animation club. After making their first amateur anime together and showcasing it at the culture festival, the group vow to pursue careers in the industry, aiming to one day work together and create their own mainstream show.

Two and a half years later, Aoi and Ema have managed to land jobs at the illustrious Musashino Animation production company. The others, however, are finding it difficult to get their dream jobs. Shizuka is feeling the weight of not being recognized as a capable voice actor, Misa has a secure yet unsatisfying career designing 3D models for a car company, and Midori is a university student intent on pursuing her dream as a story writer. These five girls will learn that the path to success is one with many diversions, but dreams can still be achieved through perseverance and a touch of eccentric creativity.

[Written by MAL Rewrite]"
25839,Bonjour♪Koiaji Pâtisserie,6.13,"With dreams of becoming a pâtissiere, Sayuri Haruno has worked hard for her scholarship to Fleurir Confectionery Academy, an elite school designed to train world class pastry chefs. The staff consists of unrivalled pâtissiers, who work with absolute precision—the prince-like Mitsuki Aoi, famous for his work with chocolate; the friendly and extroverted Gilbert Hanafusa, an expert in confectionery hailing from France; and the stoic Yoshinosuke Suzumi, who has perfected the art of Japanese sweets.

Upon admission to the school, Sayuri is thrust into a world of advanced baking, surrounded by both supportive and charming staff and fascinating classmates. Sayuri's attention is captured by the dedicated Ryou Kouzuki, who seems to share the same determination to achieve his dream.

Sayuri is set on the path for greatness, and her newly cultivated culinary skill will help her handle any challenge the school throws her way.

[Written by MAL Rewrite]"
25857,PriPara Movie: Mi~nna Atsumare! Prism☆Tours,6.64,"PriPara the Movie: Everyone, Assemble! Prism ☆ Tours is the film based on and starring the characters from PriPara. The film is scheduled to begin showing in theaters across Japan from March 7, 2015. The plot will focus on Laala Manaka finding out about Saints' top idol journey, and will feature the return of many characters from across all the Pretty Rhythm series.

(Source: PriPara Wikia)"
25859,Re-Kan!,6.76,"Hibiki Amami would be a regular high school girl if it weren't for one thing: a sixth sense that allows her to see ghosts. Rather than being scared, Amami is more interested in befriending and helping the apparitions. This often leads to her human friends witnessing paranormal activity as the ghosts try to help Amami with everyday tasks. 

The majority of Amami's friends accept that she has a sixth sense, but Narumi Inoue—a girl who is terrified of the supernatural—refuses to acknowledge that ghosts are real. Though she is scared and stubborn, Inoue goes along with the rest of her friends, who decide to take up Amami's mission of helping ghosts however they can.

[Written by MAL Rewrite]
"
25861,Inugami-san to Nekoyama-san: Nekoyama-san to Onsen Ryokou,6.47,Unaired episode bundled with the Blu-ray/DVD Box-Set.
25867,Rolling☆Girls,6.59,"In a dystopian future where Japan's political organization has crumbled after the Great Tokyo War, Japan is broken up into 10 independent nations, with each nation controlled by a gang led by a ""Best,"" a human-proclaimed prophet with destructive superpowers. Nozomi Moritomo is a ""Rest""—a normal girl that has just started out as a rookie in the local gang. She wants to help the Best Masami Utoku, her childhood friend and role model, in the ongoing territorial dispute. 

When Masami becomes severely injured and unable to fight, Nozomi decides to go on a mission to complete the requests sent to Masami from all over Japan. Along the way, she meets Yukina Kosaka, a shy girl with no sense of direction; Ai Hibiki, an upbeat girl who loves eating; and Chiaya Misono, a quiet and mysterious girl that wears a gas mask. Together, the four girls travel all over the country on their motorcycles while getting involved in territorial wars, disagreements, and even suspicious conspiracies.

[Written by MAL Rewrite]"
25871,Hello Kitty to Issho,5.9,"Hello Kitty and her twin sister Mimmy learn to share, eat their vegetables, sleeping by themselves, answer the phone, use proper table manners, and much more. 

(Source:  AnimEigo)"
25873,Toukiden Kiwami,5.57,A five-minute promotional anime for PlayStation Vita and PlayStation Portable game Toukiden Kiwami. 
25875,"Wake Up, Girl Zoo!",6.14,"""Wake Up, Girl Zoo!"" is a small zoo located in the outskirts of Sendai. On the verge of closure, its director Tange and breeding staff Matsuda must set out to find a new animal unit for the zoo. How will they revive the zoo with the seven newly gathered animals?

(Source: Official website)"
25877,Demonion: Gaiden,6.5,"There once was a maou Astaroth who invaded the human kingdom, plunging the world into war. However, he was finally suppressed by a group of heroes who took his powers and sealed him deep underground. Two hundred years later, there were rumours that the seal was broken due to the recent shifts in the Earth’s crust and that the maou had been revived. Many confident adventurers descended on Astaroth’s underground labyrinth with the intention of defeating him and becoming famous. Little did they know that he had set out a trap for them…

(Source: Omochikaeri)"
25879,Working!!!,8.01,"As the stories of those connected to Wagnaria come to a close, only one thing is certain: the workplace is about to get crazier than ever before! Whether it be incredibly awkward romances, relentless searches for lost relatives, or even uncomfortable family reunions, lover of all things cute and tiny Souta Takanashi and his motley crew have plenty on their plates. With more Napoleon complexes, androphobia, and katana-wielding than you can shake a frying pan at, Working!!! delivers a final serving of the staff's hilarious misadventures working at everybody's favorite family restaurant.

[Written by MAL Rewrite]"
25883,Taisei Kensetsu: Vietnam Noi Bai Kuukou,6.15,"A 30-second animated commercial for the construction company Taisei. The commercial highlights Terminal 2 of Nội Bài International Airport that Taisei built in Hanoi, Vietnam."
25889,Stitch!: Itazura Alien no Daibouken - Uchuu Ichi no Oniichan,5.76,"An exclusive episode showing the guest character, Kijimunaa's sister, who looks like Kijimunaa and is pink. 

(Source: Wikipedia)"
25891,Stitch to Suna no Wakusei,5.73,"To confront a planetary war at the sand planet of Katuuna, Stitch must leave Yuna and Earth behind. 

(Source: Wikipedia)"
25897,Love Live! School Idol Project: μ's →NEXT LoveLive! 2014 - Endless Parade Makuai Drama,6.73,"Bonus included in a Blu-ray/DVD disc of μ's live concert that took place in Saitama Super Arena on February 8th and 9th, 2014."
25907,Glass no Hana to Kowasu Sekai,6.71,"A floating space without gravity where an infinite number of lights shine in different colors: The ""Box of Wisdom."" Inside of this box, there are multiple worlds, multiple timelines, and there used to be many different people. This is where Dual and Dorothy were fighting with enemies called ""Viruses."" Worlds infected by viruses must be erased. That is the duty, the job of these girls. However, one day, Dual and Dorothy feel the presence of a new Virus. Arriving at the scene, they see a girl being attacked by Viruses. After saving the girl, the duo wait for her to awaken so they can ask who she is, where she came from, and where she is going. Finally, when the girl opened her eyes, she gave her name, Rimo, and whispered only one sentence... ""I must return to the flower patch...""

(Source: ANN)"
25915,Sakura Capusule,6.06,"On a small hill in a neighbourhood in the outskirts of Tokyo, there was a little park. There were six close girls who always used to play there together since they were small.

But when they were fourth-graders, they had to change schools. The six of them made a ""promise to bury a time capsule"", but in the end they were not able to keep this promise and separated eventually. Four years later and grown up, they now live their own lives.

While all of them have their own troubles and worries, the days pass and one day, a miracle happens to them.

(Source: AniDB)"
25921,Koori no Kuni no Misuke,,"A puppy, Poko, jumps out of a refrigerator and takes a boy, Misuke, to an ice world full of adventure through the refrigerator. In the ice world, there is a girl called Nally who wants warm food. So they try to find some warm food for her, but everything freezes so quickly in the ice world...

Note: Short animated piece designed to attract new students for Yamaha electric organ classes.

(Source: tezukaosamu.net)"
25923,Oppai Gakuen Marching Band-bu!,6.9,"An average boy receives one day a special camera from a mysterious, massively-endowed girl in a bunny suit. This camera has the ability to make any girl photographed with it unbearably horny, deepening their erotic agony with each picture you take. And when the sexual tension finally boils over, the only way to quench these uniformed vixens' thirst is by having them service you with their enormous breasts!

(Source: J-List)"
25939,Mahou Shoujo Lyrical Nanoha ViVid,6.73,"The series takes place four years after the events of Mahou Shoujo Lyrical Nanoha StrikerS, during which, magical girl Nanoha Takamachi rescued and adopted a young girl named Vivio, who is the reincarnation of the Sankt Kaiser, Olivie Segbrecht. After entering her fourth year of elementary school, Vivio is given her own intelligence device, Sacred Heart, and gains the power to transform using her adult Sankt Kaiser mode. She soon comes across a girl named Einhart Stratos who, similar to Vivio, is the descendant of another Sankt Kaiser ruler, Claus G.S. Ingvalt. As Einhart becomes determined to prove her fighting style is the strongest, Vivio befriends her and together with her friends, enters a martial arts tournament where they fight against various magical opponents and learn more about their past lives.

(Source: Wikipedia)"
25941,Peeping Life: The Perfect Explosion Specials,,"Specials included on the DVD release of Peeping Life: The Perfect Explosion that focus on Otaku-kun talking about ""Celebrating Universal's 100th Anniversary"" and Otaku-kun interacting with a animegao kigurumi performer in ""Madeleine and the Pocket Tissues."" "
25943,Hacka Doll,5.72,"In the year 2xxx, development of information are going so fast, humans being are drowning in the sea information. This leads to a situation where people can not find the necessary information. The only hope to solve this problem is the navigator program, Hacka Doll.

(Source: Anime Bibly)"
25963,Backkom Meogeujan Yeohaeng,5.62,A cowardly boy ends up having a magic necklace delivered to him which transports him to the world of Backkom. There the rag-tag team get out of jams and the boy learns a bit of courage by the time he arrives home.
25965,Backkom 2,5.76,The continuation of the previous season with more of a focus on the female penguin Backkom fancies (even though she has a boyfriend).
25967,Backkom Sports,5.78,The 3rd season of Backkom which focuses on him participating and failing at a wide variety of sports. 
25969,Clock,5.03,A bizarre short about a man who wakes up by a bunch of clocks only to act as a cuckoo clock for a room full of chickens at a bar.
25971,Angel (Special),5.35,A man in a prison dreams of being an angel.
25973,I Love Picnic,5.45,The original short that kicked off the Backkom franchise.
25975,I Love Sky,5.42,"The original short that the first episode of the Backkom the TV series uses its material from. The short is composed of two parts, Backkom skydiving into cow poop and Backkom skydiving into cactuses.  "
25977,Contact 2,5.47,A Backkom short about him meeting an alien that aired between the 1st and 2nd season.
25979,Sheep in the Island,,A boat sinks leaving a sheep and a duck-dinosaur-fish hybrid stranded on an island.
25981,Ultra Dino Makera,,The Makera demo reel for RG Studios. It features a dinosaur in a yellow jumpsuit rescuing a girl tied to train tracks.
25983,Private Eye Dol,,"Concurrent with an ADV game by HuneX/NEC-HE, the title is a pun about its detective and idol protagonist. It was released on issues 1 to 3 of NEC's Anime Freak FX, a CD-ROM magazine resembling a game for the PC-FX platform.

The hacker Idol King is targeting idols, exposing awkward scenes of their private lives. Now, the next is the popular May Star...

(Source: AniDB)"
25985,Contact,5.19,A Backkom short about him meeting an alien.
25987,Tensai Bakavon: Yomigaeru Flanders no Inu,,
25991,Bishoujo Mobage: Mobami-chan,5.34,"DeNA promotional anime video for its line of mobile game. The mascot character for the line of games is called Mobami (a combination of ""mobile"" and ""beauty."")

(Source: ANN)"
25999,Minna Atsumare! Falcom Gakuen SC,6.04,"The warriors who have been warped by the rampaging power of Justice have been summoned into the world of Xanadu. It is up to Dark Fact, a former villain, and principal Lappi to re-educate these students.

(Source: AniDB)"
26007,SheepWolf,,A wolf makes a fool of himself trying to eat sheep that are playing baseball.
26009,His Lipstick,,A young girl starting to put on make-up inadvertently ignores her pet rabbit who becomes a bit jealous.
26011,Super Backkom,5.53,Backkom comes back as a superhero trying to thwart a jewel thief.
26013,Backkom Mission Impossible,5.84,A pastiche to Mission Impossible featuring Super Backkom trying to turn on a television which showed the Backkom Song!! (as listed in the Backkom Specials entry).
26015,Backkom: Jung-gug Gijeogwi,5.45,A Backkom commercial featuring him trying to take a photograph in front of a Manneken Pis but keeps getting wet. So he puts a BaKen brand Chinese diaper on the statue when then prevents the statue from leaking onto him thus allowing a him to take the photograph.
26017,Backkom Specials,5.85,"ONAs posted on the official site of RG Studios' page and the director's youtube page that feature Backkom shorts that never made it to the main series nor the the DVD release of the main series.

This entry is composed of:
Backkom Feature Trailer - Backkom falling through the roof of CGV; the largest cinema chain in Korea, then taking a seat in the first row of the theater. (2007, 39 sec)
Backkom Filler Animation - Backkom at a library. (2008, 53 sec)
Backkom Song!! - Backkom jumping on a trampoline to a song. (2009, 30 sec)
Backkom's Friends - Backkom causing a chain reaction toppling various characters in the Backkom franchise and in Sheep in the Island. (2009, 40 sec)
Super Backkom - Backkom changing into his Super Backkom form in a portable restroom. (2009, 34 sec)
Tightly -  Once again Backkom needss to change into Super Backkom with the portable restroom. This time someone else is using it. (2009, 43 sec)
Super Backkom Technology Test Video - Super Backkom fighting a water monster and rescuing a girl who closely resembles the rescued girl in the Makera Demo. (2012, 63 sec)
Backkom Separate Garbage Animation - Backkom trying to separate his garbage. (2013, 90 sec)"
26019,Rokujouma no Shinryakusha!?,6.62,A 6-minute promotion video of the novel.
