ids,names,mean,description
20199,Ganbare Gonbe,,"Based on the long running (1958 to 1992) gag manga by Sonoyama Shuji.

(Source: AniDB)"
20201,Easy Cooking Animation: Seishun no Shokutaku,,"Something like cooking contests in anime form. Approximately three minutes long per episode, in each story there is an evaluation judgement about preparing home food. The preparation is described as humorously as possible. Funny wordplays are often mentioned several times in a consequence and are particularly salient but are repeated in a merry way.

(Source: AniDB)"
20205,Yama ni Kagayaku: Guide-ken Heiji Gou,,A short story about a mountain guide dog Heiji.
20207,Boku no Boukuugou,6.33,"The fourth film in Shin-Ei's series of annual WWII themed anime television movies for children Sensou Douwa (war story).

(Source: AniDB)
"
20221,Minami-ke Natsuyasumi,7.39,"Second Minami-ke OVA bundled with the 11th volume of the manga.

Chiaki, Kana, and Haruka decide how to spend their last few days of summer together.  Kana struggles to finish her homework."
20223,Shounen Tokugawa Ieyasu,,"A historical tale of the early life of Tokugawa Ieyasu, who would eventually become shogun and establish the Edo Period in Japan.

(Source: AniDB)"
20225,Umigame to Shounen,,"The first film in Shin-Ei's series of annual WWII themed anime television movies for children ""Sensou Douwa"" (war story).

(Source: AniDB)"
20227,Yocchan no Biidama,,Based on the picture book by Kodama Tatsuharu.
20229,Makkuro na Obentou,,"On the 6th of August, 1945, an atomic bomb was dropped on the city of Hiroshima. A young boy, Shigeru, left home for his job as a building excavator that morning, carrying a bento made by his mother, only to never return home again. Before long, his mother managed to find Shigeru's remains, and she noticed the completely black and carbonized bento box next to them. 

This is an anime adaptation of the original book, ""Makkuro na Obentou (The Charred Lunchbox)"" written by Kodama Tatsuharu and illustrated by Kitajima Shinpei. The bento box that becomes the focus of the story is actually on display in the Hiroshima Peace Memorial Museum.

(Source: AniDB)"
20231,Manga Kodomo Bunko,,"A collection of children's stories and tales from traditional Japanese folklore.

(Source: AniDB)"
20233,Tonari no Tamageta-kun,,"The adventures of a witless boy who finds a time machine hidden in a cave near his house. The 5 minutes episodes aired during the morning television show ""Ohayo Kodomo"".

(Source: AniDB)"
20235,Tako ni Natta Okaasan,,"The second film in Shin-Ei's series of annual WWII themed anime television movies for children ""Sensou Douwa"" (war story).

(Source: AniDB)"
20237,Anime Document: München e no Michi,,"A short series based on volleyball at the Munich Olympics. The series features a mix of live action blended with animation.

(Source: AniDB)"
20239,Hana no Kakarichou,,"A wacky comedy about a man from a noble ancestry of long ago, but who in modern times is just a lowly salary man that is constantly being humiliated by his family and co-workers.

(Source: AniDB)"
20241,Manga Hana no Kakarichou,,Based on the comedy manga by Sonoyama Shunji.
20243,Gatapishi,,Based on the comedy yonkoma manga by Sonoyama Shunji.
20261,W-Tails Cat: A Strange Presence,,A hentai based on Shirow Masamune's W-TAILS CAT art books.
20267,Wooser no Sono Higurashi: Kakusei-hen,6.62,Second season of Wooser no Sono Higurashi.
20329,Koroshiya-san: The Hired Gun,5.56,"The comedy story follows the title character, who is regarded by himself and others as the best hit man in Japan. He goes by the motto, ""If I have an assignment, I will kill anything."" However, his ""killing"" assignments have expanded to include everything from summer vacation homework to housekeeping. ""The hit man never fails to kill the target. Though he does not aim to, he also never misses the laughter.""

(Source: ANN)"
20353,Gakkou no Yuurei,,"This OVA is a live-action/animation mixed collection of short school ghost stories.

(Source: AniDB)
"
20355,Zeonic Toyota Special Movie,6.12,"Toyota Auris advertisement on Japanese television, featuring Char Aznable from Gundam series."
20359,Yamada-kun to 7-nin no Majo,7.29,"Shiraishi Urara is the top student in her school. One day, due to an accidental kiss, Urara finds herself in the body of the school delinquent, Yamada Ryuu! In trying to switch back to their own bodies, Urara and Ryuu discover that kissing causes them to switch bodies, which leads to their discovery that there are 7 witches in their school. They soon try to uncover the identities of the 7 witches... 
Promotional Video for the TV Series.

(Source: AniDB)"
20365,Another: Misaki Mei - Shizukani,6.14,"An extended music video with minimalistic flash animation, featuring a chibi version of Mei. Bundled with the Complete Collection Blu-ray Box."
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,7.92,Movie adaptation of the Sekaiichi Hatsukoi: Yokozawa Takafumi no Baai BL light novel.
20377,Dorei Usagi to Anthony The Animation,7.19,"Based on the erotic manga by Akatsuki Myuuto.

A high school student gets a pair of glasses that lets him see whatever he wants to see. He wishes to see all his female classmates naked. Needless to say, things get pretty hot pretty quick.

(Source: HentaisTube)"
20379,Junk Land The Animation,6.72,Based on the erotic manga by Shimimaru.
20381,Jungle Taitei Movie,6.25,"The first 2 minutes of this film are taken from the Jungle Emperor Leo (1965) TV series, while the rest is all original. Tezuka was very pleased that this film conveyed his story accurately, something he wasn't able to do with the TV series. 

(Source: ANN)"
20383,Baka Mukashibanashi Movie: Jijii Wars,,Animated adaptation of old Japanese folk tales with the modern twists by Keiko Sootome.
20385,Eguchi Hisashi no Kotobuki Gorou Show,4.94,"Based on the gag manga by Hisashi Eguchi.

Originally released as a feature part of Studio Pierrot's video magazine show Anime V Comic Rentaman (アニメ・V・コミック レンタマン) along with Abashiri Ikka, Yumemakura Baku Twilight Gekijou and Akai Hayate. 

(Source: AniDB) "
20391,Hidamari Sketch: Chou Hidamatsuri Special,6.51,"A mini-episode/promo for Hidamari Sketch X 365 screened at the 2007 ""Chou Hidamatsuri in Nippon Budokan"" event, where the second season of Hidamari Sketch was announced."
20423,Kamisama no Inai Nichiyoubi: Kioku,6.91,"Episode 13 of Kamisama no Inai Nichiyoubi, included in the final Blu-ray/DVD volume of the series.

This bonus episode is separated into three parts.

In the first part, taking place before the characters reach Ostia, Ai and the others visit a hot spring.

In the second part, Alice remembers the times he killed his classmates and encounters Hampnie Hambart. A battle ensues.

In the third and final part, Hampnie dreams of when he first met Hana and is then woken up by Ai.

(Source: Wikipedia)"
20431,Hoozuki no Reitetsu,7.79,"Hell is a bureaucracy, and business is running smoother than ever thanks to the demonic efficiency of Hoozuki, chief deputy to Lord Enma, the King of Hell. Whether offering counsel to the Momotarou of Japanese folklore or receiving diplomatic missions from the Judeo-Christian Hell, the demon who runs the show from behind the king's imposing shadow is ready to beat down any challenges coming his way into a bloody pulp. Metaphorically, of course...

The poster boy for micromanagement and armed with negotiation skills worthy of Wall Street, Hoozuki no Reitetsu follows the sadistic and level-headed Hoozuki as he spends his days troubleshooting hell. With an abundance of familiar faces from popular Japanese legends and East Asian mythology working middle management positions, this referential and anachronistic dark comedy brings new meaning to the phrase ""employer liability."" Just how hard could it be to manage employees from hell, anyway?

[Written by MAL Rewrite]"
20441,Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki,6.5,The second Meitantei Holmes movie featuring two episodes from the anime series.
20449,"Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!: Motenaishi, Nazomeite Miru",7.0,The 13th episode of the TV anime bundled with the special limited first edition of the 7th manga volume.
20453,Mikosuri Han-Gekijou,,Based on the same name gag yonkoma manga by Tenho Iwatani.
20457,"Inari, Konkon, Koi Iroha.",7.21,"Frazzle-haired middle schooler Inari Fushimi is less than average; she's painfully shy and horribly clumsy, but despite all this, she is undeniably kind. Running about the winding streets of her hometown, she takes a shortcut through the local shrine and stumbles upon a small fox pup in a river. After rescuing him, she continues on, but from this moment on, her life takes a drastic turn.

Grateful for rescuing the pup, the shrine goddess Uka-no-Mitama-no-Kami, ""Uka-sama,"" grants Inari a fragment of her power. Now, Inari has the ability to transform into anyone by shouting the magical phrase ""Inari, konkon."" Could this power also grant her the courage to convey her feelings to her crush, Kouji Tanbabashi? With her new heavenly ability and the fox spirit Kon, Inari forms a sincere friendship with Uka-sama, encounters more of the supernatural world, and learns that true love knows no bounds.

[Written by MAL Rewrite]"
20463,Little Nemo Pilot (1987),5.85,"Little Nemo: Adventures in Slumberland was released in American theaters in 1992. However, at one point earlier in its development many people from Studio Ghibli (Spirited Away, My Neighbour Totoro) had been involved with the project. In 1984 they produced a test pilot. In 1987, Osamu Dezaki directed a third one (as a very first one was made by Sadao Tsukioka in the mid-1970s)."
20469,Himeyuri,6.41,"The 30-minute film centers around a group of high school nurses called Himeyuri who served during the Battle of Okinawa during World War II.

The Himeyuri Alumnae Incorporated Foundation, which runs the Himeyuri Peace Museum in Okinawa, produced the film with the aim to convey the experiences of those high school nurses, many of whom lost their lives during the battle, to children.

(Source: ANN) "
20471,Aoki Uru,,"In March 1992, Gainax had begun planning and production of an anime movie called Aoki Uru (""Blue Uru""), which was to be a sequel to Royal Space Force: The Wings of Honneamise set 50 years later, which, like Oritsu, would follow a group of fighter pilots. 

Production would eventually cease in July 1993: a full-length anime movie was just beyond Gainax's financial ability; many of its core businesses were shutting down or producing minimal amounts of money.

At the 2013 Tokyo Anime Fair, Gainax announced that they are finally producing the Blue Uru film with Honneamise veterans Hiroyuki Yamaga as the director and screenwriter and Yoshiyuki Sadamoto as the character designer, but without Hideaki Anno's involvement in the project.

(Source: Wikipedia)


It was announced that Aoki Uru will premiere worldwide in 2018.

A short titled ""Overture,"" created by a newly launched Uru in Blue LLP (Limited Liability Partnership) in Singapore, will be pre-streamed worldwide in Spring 2015.

(Source: MAL News)

Set to air in 2022."
20473,Teekyuu 3,6.78,Third season of Teekyuu series.
20479,Choujigen Game Neptune The Animation: Yakusoku no Eien - True End,7.27,"Unaired episode 13 of Choujigen Game Neptune: The Animation, included in the 7th BD/DVD volume."
20499,Maji,,"Maji is a young hood in the Nagisa criminal organization whose name is synonymous with loyalty and truth. While driving away thugs, he meets and falls for local high school girl, Kumiko; however, complications ensue when he and his group run into the rival Kikuchi gang looking for trouble. Based on the first four volumes of the gang chivalry manga by Ayumi Tachihara.

(Source: ANN)"
20505,Kimi to Boku,6.94,"Kimi to Boku (You and I) is the story of an aspiring mangaka and his cat, told from the cat's perspective. It follows the friendship between the cat and the young man from when they first meet up to when they must part. "
20507,Noragami,7.99,"In times of need, if you look in the right place, you just may see a strange telephone number scrawled in red. If you call this number, you will hear a young man introduce himself as the Yato God.

Yato is a minor deity and a self-proclaimed ""Delivery God,"" who dreams of having millions of worshippers. Without a single shrine dedicated to his name, however, his goals are far from being realized. He spends his days doing odd jobs for five yen apiece, until his weapon partner becomes fed up with her useless master and deserts him.

Just as things seem to be looking grim for the god, his fortune changes when a middle school girl, Hiyori Iki, supposedly saves Yato from a car accident, taking the hit for him. Remarkably, she survives, but the event has caused her soul to become loose and hence able to leave her body. Hiyori demands that Yato return her to normal, but upon learning that he needs a new partner to do so, reluctantly agrees to help him find one. And with Hiyori's help, Yato's luck may finally be turning around.

[Written by MAL Rewrite]"
20509,Fate/kaleid liner Prisma☆Illya 2wei!,7.28,"Another lovely summer goes by for Illyasviel von Einzbern. Taking a break from her magical girl duties, she enjoys her time off after collecting the Class Cards with her best friend Miyu Edelfelt. 

However, her break comes to an abrupt end when she and Miyu are abducted by Rin Toosaka and Luviagelita Edelfelt, while out with her friends. The magical girls learn that their work is far from over, as Clock Tower informs them that the out of control mana thought to have been sealed continues to be dispersing throughout Fuyuki City. After heading to the origin point of the out of control mana, Illya and Miyu are tasked with solving the anomaly. 

But after casting their spell, Illyasviel discovers that she's split into two people! As this mysterious new form darts off, she can only wonder: what is to come from the existence of her dopplegänger, running amok in the unsuspecting town?

[Written by MAL Rewrite]"
20517,Little Busters!: EX,7.73,"The main additions in ""Little Busters! Ecstasy"" are 3 heroine routes involving the characters Futaki Kanata, Sasasegawa Sasami and Tokido Saya.

The 3 EX heroines' routes take place of the following:

Saya's route - Before the events of Refrain.
Sasami's route - After the events of Refrain.
Kanata's route - First half of her story is before Refrain and second half is after Refrain.

The episodes will be bundled with the BD/DVD releases of Little Busters!: Refrain."
20529,Harinezumi,,"The music video to Hitomi Azuma's single 'Harinezumi'. A girl travels through an open, mysterious expanse in between bouts of melancholy glances."
20533,Z/X: Ignition,6.52,"The story is set in the not-so-distant future. Five ""Black Points"" suddenly appeared around the world as portals to parallel worlds. Immediately after, strange creatures began their invasion from these portals. These creatures are the inhabitants of five worlds—the same worlds in different timeframes. In order to ensure their own future timeframe survives, each of the five invasion forces battle to wipe the other future timeframes out. The key is one card-shaped device.

(Source: ANN)"
20539,Nameko-ke no Ichizoku,6.24,It will be about the daily life of a big family of mushrooms living together.
20541,Mikakunin de Shinkoukei,7.42,"Just an ordinary teenager, Kobeni Yonomori receives quite the surprise on her 16th birthday—a fiancé and a sister-in-law she never even knew she had. As a result of an arrangement that her late grandfather made, Hakuya Mitsumine and his younger sister Mashiro have moved from their countryside home to the Yonomori household in order to deepen their relationship with their new family members.

Mikakunin de Shinkoukei follows Kobeni's ""love life"" with Hakuya as she tries her best to adjust to the abrupt changes forced upon her. However, as some extraordinary secrets regarding the siblings come to light, Kobeni will find her life changed forever.

[Written by MAL Rewrite]"
20543,Bayonetta: Bloody Fate,6.63,"Driven to recover her memories after waking in a coffin at the bottom of a lake 20 years ago, Bayonetta hunts down the forces of Heaven day and night in search of clues to her forgotten past, and to uphold her pact with the demonic forces she draws her powers from as an Umbra Witch. She is armed and guided by the mysterious bartender and weapon-smith, Rodin, and following her every footstep is the intrepid journalist, Luka Redgrave, who believes that she has something to do with the death of his father and will stop at nothing to get the truth. Her quest takes a promising turn when she encounters a little girl named Cereza, but standing in her way is a rival Umbra Witch named Jeanne, who works for the very forces that she should be opposing.

Bayonetta: Bloody Fate is an action-packed anime film that explores the connection between all of characters and works to unravel just how they are seemingly entwined in a conspiracy that eclipses them all."
20545,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA,6.81,"Raul's sister has come all the way from Raul's home village to see her brother who has ""become a hero."" Raul and his fellow co-workers think its a better idea to trick his sister to thinking Raul is a real hero.

(Source: Wikipedia)"
20547,Top wo Nerae 2! Kagaku Kouza,5.4,"Similar to the Gunbuster! Science Lesson these are short ""omake"" bonus features bundled on the Blu-ray Box Complete Edition of the Top wo Nerae 2! Diebuster.

Each short lasts around three minutes, and features super deformed versions of Nono, Lal`C Melk Mark and the Dix-Neuf explaining the various scientific aspects of the series. "
20555,SoniAni: Super Sonico The Animation,6.09,"Super Sonico is a clutzy, adorable, and well-endowed 18-year old girl. She's a complete sucker for anything cute, especially stray cats, all of which she giddily adopts. However, though Sonico should be enjoying a carefree and simple lifestyle as a young college student, her life is really anything but easy: she must balance being a professional model, working part-time at her grandmother's restaurant, and practicing guitar and performing concerts with her friends Suzu Fujimi and Fuuri Watanuki in their band, First Astronomical Velocity—all while attending college. SoniAni: Super Sonico the Animation follows Sonico as she faces daunting challenges in her search for her place in the world, even when her days are brimming with love and happiness.

[Written by MAL Rewrite]"
20557,11eyes Picture Drama,5.45,"Picture drama specials included on the seventh BD volume of the 11eyes series.

The stories focused on the Black Knights with jokes."
20581,Nekketsu Tantei Jimusho,5.36,"It is year 40XX in the Universal Era. The story takes place on Jinmen planet which is quite far away in the universe. 

This is a passionate tale about a human-faced dog and his troubled comrades.

(Source: Anime Bancho)"
20583,Haikyuu!!,8.49,"Inspired after watching a volleyball ace nicknamed ""Little Giant"" in action, small-statured Shouyou Hinata revives the volleyball club at his middle school. The newly-formed team even makes it to a tournament; however, their first match turns out to be their last when they are brutally squashed by the ""King of the Court,"" Tobio Kageyama. Hinata vows to surpass Kageyama, and so after graduating from middle school, he joins Karasuno High School's volleyball team—only to find that his sworn rival, Kageyama, is now his teammate.

Thanks to his short height, Hinata struggles to find his role on the team, even with his superior jumping power. Surprisingly, Kageyama has his own problems that only Hinata can help with, and learning to work together appears to be the only way for the team to be successful. Based on Haruichi Furudate's popular shounen manga of the same name, Haikyuu!! is an exhilarating and emotional sports comedy following two determined athletes as they attempt to patch a heated rivalry in order to make their high school volleyball team the best in Japan.

[Written by MAL Rewrite]"
20587,Ashinaga Ojisan,5.59,"An orphan girl receives a scholarship for a prestigious school from an anonymous benefactor who she refers to as Daddy Long Legs.

Note: This TV special is not related to the 1990's series directly.

(Source: AniDB)"
20589,Bikyaku Seido Kaichou Ai,6.51,"A caddie for the student council can only put up with so many insults before he starts wanting revenge. In this case it comes in the form of blackmail, sex, and a satisfied leg fetish. "
20603,Kyoufu no Kyou-chan,,"A parody of ""Obake no Q-taro"" written by the comedian Hitoshi Matsumoto, the series is about a kid and his ugly critter (with a strange likeness with Butthead). You better not hurt the kid or Kyou-chan will grow arms on his head and feet on his mouth to rip off your guts!

(Source: TVTropes)"
20613,Viva Namida,6.67,"Music video for Yasuyuki Okamura's song Viva Namida.

It's also a promo for Space☆Dandy, animated television series produced by BONES. "
20649,Kimi no Iru Machi OVA,7.06,"The limited-edition of the 26th manga volume will include an anime adaptation of the popular special flashback chapter ""Uchi ga Kita Machi"" (The Town Where I Arrived). The story reveals how Haruto, Akari, and Takashi first met during childhood, and serves as a prologue to the TV anime.

The 27th limited-edition manga volume will include a special anime episode produced in full cooperation with Seo Kouji. This OVA will be the animation of the end of the manga. (Volume 27 is the final volume of the long-running series.)"
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,8.35,"During a winter walk, Natsume meets a snowman youkai who is searching for something she's lost and can't seem to recall and decides to help her despite not knowing what exactly she's looking for."
20655,Amnesia OVA,6.37,"Animate Tokuten for purchasing all 6 volumes of TV Anime Series.

The contents of the OVA are from the Drama CDs."
20667,Mobile Suit Gundam: Zeonic Front - Indignation of Zeon.,5.65,"Short animated recap of the One Year War from the perspective of LCDR. Garret Schmitzer. 

Included on the game disc of the Mobile Suit Gundam: Zeonic Front, a PS2 game by BANDAI."
20671,Shashinkan,7.32,"The story takes place before WWII at a photo studio on top of a hill. Many people visit this studio to have their photos taken. One day, a couple comes, but the wife is so shy that she always lowers her head. The owner of the studio tries all kinds of tricks to get her to smile and eventually succeeds.

One year later, the couple comes again, but this time they bring their daughter along. She always looks grumpy, and again, the owner has to try everything to get her to smile. Thus starts a long-running relationship between the girl and the owner, and time passes to years and then decades...

(Source: MAL)"
20673,Hinata no Aoshigure,6.96,"Hinata is very good at drawing and falls in love with his classmate, Shigure; however, Hinata is not good at talking to people, so he keeps his feelings in his imagination and drawings. Then, Shigure's family decides to move to another town. On the day of their move, Hinata says to himself, ""I must tell her my feelings!"" and starts to chase after the train which is taking Shigure away.

(Source: MAL)"
20689,Hamatora The Animation,7.29,"The ability to create miracles is not just a supernatural phenomenon; it is a gift which manifests in a limited number of human beings. ""Minimum,"" or small miracles, are special powers that only selected people called ""Minimum Holders"" possess. The detective agency Yokohama Troubleshooting, or Hamatora for short, is composed of the ""Minimum Holder PI Duo,"" Nice and Murasaki. Their office is a lone table at Cafe Nowhere, where the pair and their coworkers await new clients.

Suddenly, the jobs that they begin to receive seem to have strange connections to the serial killer whom their friend Art, a police officer, is searching for. The murder victims share a single similarity: they are all Minimum Holders. Nice and Murasaki, as holders themselves, are drawn to the case—but what exactly is the link between Nice and the one who orchestrates it all?

[Written by MAL Rewrite]"
20703,Goannai Shimasu Another World e,,Part of the series of educational videos that teaches kids and young adults several basic tax lessons.
20705,Baka Misérables,5.57,Baka Miserables follows the every day life of a family that goes into Les Misérables-style ballads for minor inconveniences or irks. 
20707,"""0""",4.7,This music video tells how a shy girl with a secret love and curiosity about what surrounds her works.
20709,Sabage-bu!,7.37,"Draw your weapons and take aim, because Sabagebu! is coming at you!

Momoka Sonokawa was just minding her own business on the train one day when she encountered a pervert. Before she could do anything about it, a girl named Miou appears, brandishing two pistols and and scaring him off, only to be arrested herself a few minutes later for possessing firearms. 

Later Momoka sees this same girl at her school and follows her to a run down building. It turns out Miou is the president of the school's Survival Game Club, and it doesn't take long for Miou to capture Momoka and force her into joining them.

Over the course of the series, Momoka and her new “friends” will take part in multiple battles against enemies from other schools, a rival from the same school who wants to see the club shut down and even each other (on multiple occasions). With friends and classmates like these, will Momoka even make it to graduation?"
20713,Mai Zhu,5.41,"This short film was inspired by the story told in the prose written by Jia Pingwa to memorialize his father in 1989. Set on the North Shannxi Loess Plateau, the story tells about two boys trying to sell a pig, the only valuable property of the poor family, for food. However, things go wrong. The film was artistically designed to present the spectacular and broad scenery of the Loess Plateau as well as the simple life of the people.

This is a black humor about the difficult years in the northwest of China in 1970s.

(Source: Youtube, edited)"
20723,Kyousou Giga (TV) Recaps,6.56,Recaps of ONA (Episode 0) and 2013 TV Anime Series (Episode 10.5).
20725,"Lies, Lies.",5.15,Dreams Come True's music video.
20743,Pokemon Best Wishes! Season 2: Decolora Adventure - Dent to Takeshi! Gyarados no Gekirin!!,6.66,"Dent and Takeshi! Gyarados's Outrage!! is the first spin off of the Best Wishes series of the Pokémon anime.

(Source: Bulbapedia)"
20745,Love Live! School Idol Project OVA,6.85,Bundled with the sixth single of the anime's μ's idol group.
20755,Ganbare! Lulu Lolo,,"The new anime centers around the daily life of two twin bear sisters: the orange-colored Lulu and the yellow-colored Lolo. The two take on new jobs and despite the occasional failure and tears, give their best efforts. "
20757,Taimanin Yukikaze,6.49,"Yukikaze, a student at a ninja training academy, learns new demon-fighting techniques. One day, she and her friend Akiyama Rinko decide to infiltrate an evil organization in hopes of finding Yukikaze's mother; however, to do so, there is a great price they have to pay..."
20767,Noragami OVA,7.75,"Hiyori Iki is excited to start high school alongside her two middle school friends, but ""Delivery God"" Yato seems to have other plans for the day. Will Hiyori be able to make a good impression on her first day? Or will Yato cost her a happy high school life?

On another day, Hiyori decides to take advantage of the beautiful weather and invites a number of people to gaze at the cherry blossoms, including the fearsome combat god, Bishamon. But how long will their blissful day last when Yato and his old rival Bishamon start to drink together? 

[Written by MAL Rewrite]"
20785,Mahouka Koukou no Rettousei,7.49,"In the dawn of the 21st century, magic, long thought to be folklore and fairy tales, has become a systematized technology and is taught as a technical skill. In First High School, the institution for magicians, students are segregated into two groups based on their entrance exam scores: ""Blooms,"" those who receive high scores, are assigned to the First Course, while ""Weeds"" are reserve students assigned to the Second Course.

Mahouka Koukou no Rettousei follows the siblings, Tatsuya and Miyuki Shiba, who are enrolled in First High School. Upon taking the exam, the prodigious Miyuki is placed in the First Course, while Tatsuya is relegated to the Second Course. Though his practical test scores and status as a ""Weed"" show him to be magically inept, he possesses extraordinary technical knowledge, physical combat capabilities, and unique magic techniques—making Tatsuya the irregular at a magical high school.

[Written by MAL Rewrite]"
20787,Black Bullet,7.15,"In the year 2021, a parasitic virus known as ""Gastrea"" infects humans and turns them into monsters. What is left of mankind now lives within the Monolith walls, walls that are made of Varanium, the only material that can hurt Gastrea.

To counter the threat that the Gastrea pose, ""Cursed Children""—female children whose bodies contain trace amounts of the virus which grant them superhuman abilities—officially called Initiators by the Tendo Civil Security, are given partners called Promoters, people who work to guide and protect the young Initiators. These teams of two are sent out on missions to fight the monsters created by the Gastrea virus and keep them at bay. 

Black Bullet revolves around the team of Enju Aihara, an Initiator, and Satomi Rentaro, a Promoter, as they go on missions to fight the growing threat of Gastrea in their hometown of Tokyo.

[Written by MAL Rewrite]"
20797,Sennen no Yakusoku,,Part of the series of educational videos that teaches kids and young adults several basic tax lessons.
20799,Norman the Snowman: Kita no Kuni no Aurora,,"As the first snow falls on a town in the northern country, a boy sneaks out of his house to board a northbound train with his friend “Norman the Snowman.” They are off to witness the beautiful wonders of nature that Norman had always talked about.

(Source: JFF Plus)"
20801,Koakuma Kanojo The Animation,7.23,"It is rumored that a mysterious DVD exists and whoever dares to watch it gets cursed.

The first story centers around Akuno Mika who is in love with Kazuya, a schoolmate. But it seems she is too shy to confess to him. But what happens when she is cursed into a horny demon by the rumored DVD?

The second story is about Kana, who is watching the rumored DVD in request of her scared classmates. But she and her curious little sister Mai have to realize that the rumors are actually true!

(Source: Hentaitake.net, edited)"
20811,Maid of the Dead,4.08,"It's just another normal day at a maid café until one of the customers turn out to be a zombie! Disrupting business and infecting some of the maids, everything suddenly descends into chaos as people are attacked. As one of the more experienced maids comes to deal with the unruly customer and newly-made zombie maids, perhaps there's a bright side to this unbelievable turn of events after all?

[Written by MAL Rewrite]"
20815,Sekaiichi Hatsukoi: Valentine-hen,7.83,"Animated short with an original story that was screened alongside ""Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai."""
20835,Joshikousei Nobunaga-chan!!,,"The 16th-century shogun Oda Nobunaga wakes up in a high school girl's body.

"
20843,Senki Zesshou Symphogear G: Senki Zesshou Shinai Symphogear,6.85,Original short episodes featuring characters in super-deformed style.
20847,Seitokai Yakuindomo*,7.72,"They say that the more things change, the more they stay the same, and those words could not be more true for the student council of Ousai Private Academy. Though an entire year has passed—bringing the senior members to their final year of high school—not much has changed. President Shino Amakusa is just as perverted as ever, Secretary Aria Shichijou still refuses to put on a pair of panties, Treasurer Suzu Hagimura has yet to grow an inch, and Vice President Takatoshi Tsuda is still stuck as the straight man to their crazy antics.
 
Of course, limiting the fun to a four-way might get a little stale; although the group still messes around with the Judo Club and the Newspaper Club, more girls have come to get in on the excitement. Takatoshi's sister Kotomi, a new student at Ousai, is as perverse as the president, while Uomi, the aloof student council president of the nearby Eiryou High School, fits right in with the insanity at Ousai. With loads of absurdity and sexual humor that keeps on coming, Takatoshi needs to harden up if he is going to keep up with all the madness around him.

[Written by MAL Rewrite]"
20849,Oni Chichi 2: Revenge,6.81,"Three of the Makino sisters—Natsume, Akira, and Fuyu—plan to attend a school training camp at the beach. Since they must find someone to come with them in their sick adviser's stead, the sisters choose to go along with their father, Kenichi. However, given his illicit desires, Kenichi plans to do more than simple training with them.

[Written by MAL Rewrite]"
20853,Hitsugi no Chaika,7.27,"For 500 years, the Taboo Emperor, Arthur Gaz, ruled the Gaz Empire with an iron fist and conducted inhumane experiments on his own people. But his reign came to an end five years ago, when mighty warriors—later known as the Eight Heroes—defeated him in a battle for the capital. His death ended the 300-yearlong war between the Gaz Empire and the alliance of six nations.

In the present day, Tooru Acura is a former saboteur from the war who has difficulty settling into the peaceful world, as he cannot find a job where he can put his fighting skills to use. An opportunity appears before him, however, when he meets a white-haired Wizard named Chaika Trabant. With a coffin on her back, she is searching for the scattered remains of her father in order to give him a proper burial, and she hires Tooru and his adoptive sister Akari to help her. However, the six nations alliance, which have now formed the Council of Six Nations, dispatches Albéric Gillette and his men from the Kleeman Agency to pursue and apprehend the late Emperor Gaz's daughter—Chaika.

With the shocking revelation of Chaika's identity, the Acura siblings must choose between helping her gather the remains of the tyrannical emperor and upholding the peace the continent strives to maintain.

[Written by MAL Rewrite]"
20855,Bacterial Contamination,5.97,"""Kill yourself.""

All it takes are those words to become the next victim. Ignore, slandered, and outcast, she has nowhere to turn. As their cruelty infects her, she begins to lose sight of herself. Her pain just won't go away, and as it consumes her whole being, she feels the only way to cleanse herself is to contaminate another.

[Written by MAL Rewrite]
"
20857,Nebula feat. Hatsune Miku,5.5,"Music video for the song ""Nebula"" by tripshots."
20869,Nulu-chan to Boku,5.48,"A boy saves a strange, space-manipulating creature from certain death, but she doesn't seem to be grateful!"
20871,Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou,6.68,"Brook introduces the Thousand Sunny's while Luffy searches for his straw hat.

This was a special included in a limited edition DVD that was released in Nissan stores across Japan. The DVD also included the making of One Piece 3D: Straw Hat Chase."
20873,Hana no Zundamaru,5.77,Based on the Ninja Awate-maru comedy manga by Jirou Tsunoda.
20877,Music S.T.A.R.T!!,7.21,Music video bundled with the sixth single of the anime-idol group μ's.
20889,Kuro no Su: Chronus,6.83,"For as long as he can remember, Makoto Nakazono has had the power to see grim reapers watching people shortly before their deaths and escorting their souls to heaven. He realized long ago that nobody would believe him if he talked about his ability. Since there is nothing he can do to alter people's fates, he tries his best to pretend that he does not see anything out of the ordinary.

This all changes when a reaper at Makoto's high school speaks to him and questions him why he never interferes. After learning that the reaper is there for his best friend, Hazuki Horiuchi, Makoto starts to wonder if he can defer her grim fate, even if only for a little while.

[Written by MAL Rewrite]
"
